date,confirmed,deaths,year,is_weekend,month_sin,month_cos,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,temperature,humidity,avg_neighbour_confirmed_cases,adaptationofworkplace,adaptationofworkplacepartial,banonallevents,banonalleventspartial,closdaycare,closdaycarepartial,closhigh,closhighpartial,closprim,closprimpartial,clospubanypartial,clossec,clossecpartial,closureofpublictransportpartial,entertainmentvenues,entertainmentvenuespartial,gymssportscentres,gymssportscentrespartial,indoorover100,indoorover1000,indoorover50,masksmandatoryallspaces,masksmandatoryclosedspaces,masksmandatoryclosedspacespartial,masksvoluntaryallspaces,masksvoluntaryclosedspacespartial,massgather50,massgather50partial,massgatherall,massgatherallpartial,nonessentialshops,nonessentialshopspartial,outdoorover100,outdoorover1000,outdoorover50,outdoorover500,placeofworship,placeofworshippartial,privategatheringrestrictions,privategatheringrestrictionspartial,quarantineforinternationaltravellers,quarantineforinternationaltravellerspartial,restaurantscafes,restaurantscafespartial,stayhomegen,stayhomegenpartial,stayhomeorderpartial,stayhomeriskg,teleworking,teleworkingpartial,workplaceclosures,workplaceclosurespartial,clospubany,hotelsotheraccommodation,hotelsotheraccommodationpartial,indoorover500,masksmandatoryallspacespartial,regionalstayhomeorder,socialcircle,stayhomeorder,regionalstayhomeorderpartial,masksvoluntaryallspacespartial,closureofpublictransport,masksvoluntaryclosedspaces,stayhomeriskgpartial,socialcirclepartial,people_vaccinated
01/04/2020,200.0,8.0,0,0,0.8660254037844387,-0.4999999999999998,0.9999300657962056,-0.0118263906918325,0.9749279121818236,-0.2225209339563143,1.1,59,1754.25,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
02/04/2020,350.0,5.0,0,0,0.8660254037844387,-0.4999999999999998,0.9995786855478958,-0.0290250133219752,0.4338837391175582,-0.900968867902419,4.2,53,1972.25,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
03/04/2020,233.0,9.0,0,0,0.8660254037844387,-0.4999999999999998,0.9989315138848576,-0.0462150469837083,-0.433883739117558,-0.9009688679024191,5.3,68,1843.75,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
04/04/2020,381.0,6.0,0,1,0.8660254037844387,-0.4999999999999998,0.9979887423155984,-0.0633914048695103,-0.9749279121818236,-0.2225209339563146,7.3,71,1409.0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
05/04/2020,115.0,8.0,0,1,0.8660254037844387,-0.4999999999999998,0.9967506498213928,-0.0805490042187416,-0.7818314824680299,0.6234898018587334,8.2,56,1232.75,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
06/04/2020,235.0,11.0,0,0,0.8660254037844387,-0.4999999999999998,0.9952176027737294,-0.0976827678217159,0.0,1.0,13.2,40,966.0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
07/04/2020,195.0,10.0,0,0,0.8660254037844387,-0.4999999999999998,0.9933900548258936,-0.114787625522127,0.7818314824680298,0.6234898018587336,12.5,42,1238.5,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
08/04/2020,295.0,11.0,0,0,0.8660254037844387,-0.4999999999999998,0.9912685467787256,-0.1318585157173911,0.9749279121818236,-0.2225209339563143,12.7,33,1599.25,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
09/04/2020,257.0,13.0,0,0,0.8660254037844387,-0.4999999999999998,0.9888537064205885,-0.1488903868564548,0.4338837391175582,-0.900968867902419,13.4,44,1390.75,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10/04/2020,163.0,7.0,0,0,0.8660254037844387,-0.4999999999999998,0.986146248341595,-0.1658781989346314,-0.433883739117558,-0.9009688679024191,12.5,55,1168.5,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11/04/2020,99.0,10.0,0,1,0.8660254037844387,-0.4999999999999998,0.98314697372215,-0.1828169249850199,-0.9749279121818236,-0.2225209339563146,11.5,47,856.75,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12/04/2020,160.0,9.0,0,1,0.8660254037844387,-0.4999999999999998,0.9798567700958664,-0.1997015525660636,-0.7818314824680299,0.6234898018587334,14.0,43,908.75,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13/04/2020,68.0,5.0,0,0,0.8660254037844387,-0.4999999999999998,0.976276611086932,-0.2165270852448143,0.0,1.0,11.2,48,677.0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14/04/2020,52.0,18.0,0,0,0.8660254037844387,-0.4999999999999998,0.9724075561219968,-0.2332885440754551,0.7818314824680298,0.6234898018587336,5.2,41,433.0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15/04/2020,105.0,5.0,0,0,0.8660254037844387,-0.4999999999999998,0.9682507501166718,-0.2499809690726521,0.9749279121818236,-0.2225209339563143,9.2,43,972.25,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16/04/2020,217.0,3.0,0,0,0.8660254037844387,-0.4999999999999998,0.9638074231367308,-0.2665994206792935,0.4338837391175582,-0.900968867902419,14.2,43,886.25,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
